OrderID,ProductID,UnitPrice,Quantity,Discount
12299,21,79.15,25,0.0
12300,37,79.75,14,0.2
12300,18,48.96,6,0.15
12300,61,107.37,32,0.0
12301,19,75.57,31,0.2
12301,59,14.59,2,0.0
12301,41,106.55,22,0.2
12301,21,79.15,17,0.1
12302,34,47.7,29,0.1
12302,66,117.42,34,0.15
12303,54,76.49,14,0.1
12303,27,15.49,22,0.15
12303,4,92.55,39,0.0
12304,17,102.38,17,0.05
12304,19,75.57,9,0.0
12305,26,110.61,10,0.1
12305,71,101.11,30,0.1
12306,70,50.15,22,0.0
12306,62,72.54,30,0.0
12307,17,102.38,14,0.05
12307,24,22.74,5,0.05
12307,48,28.3,33,0.05
12307,60,71.49,34,0.05
12307,25,102.77,37,0.2
12308,47,32.85,2,0.05
12309,61,107.37,34,0.15
12309,52,104.83,38,0.0
12309,60,71.49,2,0.05
12309,4,92.55,12,0.0
12309,42,49.93,1,0.15
12310,37,79.75,38,0.1
12310,31,38.95,13,0.2
12310,7,6.08,17,0.25
12310,22,38.34,9,0.0
12311,41,106.55,27,0.15
12312,30,33.41,11,0.15
12313,55,6.73,6,0.25
12313,3,105.47,15,0.2
12313,16,95.15,6,0.0
12313,11,52.47,17,0.15
12314,10,24.02,16,0.0
12315,15,92.23,15,0.2
12315,58,31.83,40,0.25
12315,55,6.73,3,0.1
12315,14,105.59,9,0.25
12315,12,89.54,11,0.25
12316,50,72.69,35,0.0
12316,58,31.83,38,0.15
12317,40,43.83,26,0.05
12317,69,78.48,15,0.25
12317,2,88.95,26,0.1
12317,58,31.83,1,0.2
12317,53,91.15,19,0.05
12318,7,6.08,28,0.1
12319,67,106.26,8,0.05
12319,27,15.49,28,0.25
12319,17,102.38,5,0.05
12319,6,22.0,28,0.15
12320,3,105.47,3,0.05
12320,55,6.73,9,0.2
12320,49,16.19,36,0.2
12321,35,47.29,27,0.1
12321,53,91.15,31,0.2
12321,41,106.55,25,0.0
12322,72,83.44,5,0.15
12322,6,22.0,11,0.1
12323,40,43.83,28,0.15
12323,25,102.77,38,0.0
12324,40,43.83,5,0.05
12324,18,48.96,9,0.25
12325,68,114.35,33,0.2
12325,49,16.19,12,0.0
12326,50,72.69,24,0.25
12327,64,47.33,4,0.1
12327,18,48.96,12,0.1
12327,51,41.53,30,0.0
12328,12,89.54,11,0.2
12329,3,105.47,38,0.0
12330,71,101.11,21,0.1
12331,46,115.82,20,0.15
12331,60,71.49,22,0.2
12331,64,47.33,3,0.05
12332,28,104.38,12,0.0
12332,53,91.15,22,0.2
12332,51,41.53,2,0.1
12332,48,28.3,10,0.1
12332,9,39.18,3,0.15
12333,76,77.31,1,0.2
12333,73,84.89,39,0.2
12334,34,47.7,31,0.2
12334,70,50.15,7,0.1
12334,27,15.49,7,0.0
12335,74,32.54,19,0.0
12335,48,28.3,15,0.0
12335,32,31.76,18,0.0
12335,34,47.7,21,0.05
12336,3,105.47,9,0.1
12336,17,102.38,23,0.15
12336,73,84.89,38,0.2
12336,55,6.73,19,0.0
12336,44,4.04,21,0.25
12337,40,43.83,5,0.15
12337,24,22.74,25,0.1
12337,77,72.37,28,0.2
12337,12,89.54,31,0.25
12338,61,107.37,5,0.2
12338,38,106.26,20,0.2
12338,20,117.05,29,0.2
12339,40,43.83,30,0.05
12339,29,93.83,2,0.0
12340,76,77.31,29,0.2
12340,43,44.88,13,0.25
12340,3,105.47,32,0.1
12341,71,101.11,5,0.1
12341,77,72.37,26,0.0
12341,62,72.54,26,0.2
12341,55,6.73,13,0.1
12341,67,106.26,10,0.05
12342,16,95.15,28,0.2
12342,32,31.76,8,0.05
12342,75,9.19,27,0.2
12342,25,102.77,23,0.2
12342,76,77.31,31,0.25
12343,42,49.93,13,0.1
12343,39,107.46,29,0.1
12343,5,16.93,24,0.15
12343,53,91.15,13,0.1
12344,10,24.02,2,0.0
12344,53,91.15,19,0.25
12345,53,91.15,25,0.05
12345,19,75.57,24,0.25
12346,10,24.02,24,0.2
12346,13,52.5,28,0.25
12346,60,71.49,37,0.05
12346,66,117.42,24,0.1
12347,77,72.37,38,0.05
12347,8,94.05,37,0.2
12347,56,112.08,29,0.1
12348,14,105.59,10,0.15
12348,51,41.53,1,0.15
12348,42,49.93,37,0.2
12349,38,106.26,15,0.0
12349,28,104.38,17,0.15
12349,61,107.37,30,0.1
12349,56,112.08,2,0.15
12349,40,43.83,3,0.05
12350,50,72.69,11,0.1
12351,60,71.49,36,0.25
12352,42,49.93,25,0.15
12353,68,114.35,14,0.05
12353,53,91.15,26,0.05
12354,34,47.7,1,0.05
12354,71,101.11,33,0.0
12355,66,117.42,21,0.2
12355,1,52.08,28,0.05
12356,19,75.57,5,0.1
12356,23,46.01,39,0.25
12356,29,93.83,32,0.25
12357,62,72.54,27,0.15
12357,73,84.89,7,0.15
12358,43,44.88,1,0.0
12358,62,72.54,3,0.0
12358,38,106.26,1,0.25
12358,14,105.59,19,0.05
12358,30,33.41,16,0.0
12359,77,72.37,16,0.05
12359,10,24.02,1,0.15
12359,32,31.76,13,0.05
12359,7,6.08,5,0.15
12360,20,117.05,13,0.05
12360,61,107.37,19,0.0
12360,68,114.35,29,0.2
12360,22,38.34,16,0.25
12360,65,67.59,23,0.2
12361,25,102.77,25,0.2
12362,37,79.75,24,0.05
12362,57,54.9,9,0.2
12362,74,32.54,33,0.2
12362,71,101.11,25,0.05
12362,11,52.47,38,0.25
12363,18,48.96,26,0.05
12363,5,16.93,22,0.25
12364,59,14.59,20,0.2
12364,26,110.61,25,0.2
12365,5,16.93,40,0.1
12365,37,79.75,23,0.15
12365,47,32.85,17,0.25
12365,21,79.15,34,0.05
12366,16,95.15,34,0.15
12366,10,24.02,24,0.1
12366,45,90.19,22,0.25
12366,77,72.37,8,0.1
12366,1,52.08,2,0.0
12367,6,22.0,22,0.05
12367,39,107.46,37,0.15
12367,65,67.59,29,0.25
12367,31,38.95,21,0.15
12367,57,54.9,21,0.2
12368,10,24.02,13,0.2
12368,1,52.08,1,0.25
12368,37,79.75,39,0.05
12368,63,85.64,13,0.1
12369,20,117.05,32,0.2
12369,19,75.57,38,0.1
12369,3,105.47,8,0.25
12369,41,106.55,32,0.15
12369,56,112.08,22,0.0
12370,65,67.59,29,0.05
12370,70,50.15,38,0.0
12370,15,92.23,4,0.25
12370,41,106.55,38,0.15
12371,31,38.95,12,0.2
12371,52,104.83,31,0.1
12372,65,67.59,40,0.1
12372,61,107.37,20,0.1
12372,17,102.38,17,0.1
12372,25,102.77,22,0.15
12372,34,47.7,3,0.2
12373,65,67.59,38,0.2
12374,49,16.19,27,0.1
12374,10,24.02,38,0.0
12375,73,84.89,28,0.15
12376,3,105.47,35,0.25
12377,74,32.54,15,0.1
12377,8,94.05,24,0.05
12377,21,79.15,17,0.2
12377,26,110.61,31,0.05
12377,43,44.88,36,0.0
12378,37,79.75,7,0.15
12378,51,41.53,14,0.2
12378,54,76.49,11,0.1
12379,24,22.74,11,0.0
12380,62,72.54,7,0.05
12381,24,22.74,7,0.1
12381,52,104.83,8,0.0
12382,60,71.49,31,0.05
12383,30,33.41,14,0.25
12383,77,72.37,1,0.1
12383,41,106.55,28,0.05
12383,58,31.83,4,0.25
12383,2,88.95,2,0.25
12384,21,79.15,16,0.1
12385,37,79.75,7,0.25
12385,3,105.47,9,0.2
12386,36,105.7,23,0.2
12386,73,84.89,38,0.15
12386,52,104.83,35,0.25
12386,19,75.57,5,0.2
12386,20,117.05,35,0.2
12387,15,92.23,24,0.25
12387,40,43.83,31,0.1
12388,45,90.19,6,0.15
12388,31,38.95,9,0.0
12389,70,50.15,26,0.2
12390,39,107.46,20,0.1
12390,69,78.48,20,0.05
12391,42,49.93,32,0.0
12391,69,78.48,27,0.2
12391,48,28.3,22,0.25
12392,19,75.57,26,0.15
12392,72,83.44,11,0.05
12393,39,107.46,14,0.15
12393,7,6.08,3,0.2
12394,37,79.75,7,0.15
12394,55,6.73,25,0.2
12394,34,47.7,35,0.2
12394,11,52.47,19,0.0
12395,38,106.26,2,0.15
12395,1,52.08,32,0.15
12396,44,4.04,30,0.0
12396,74,32.54,30,0.25
12396,21,79.15,14,0.2
12396,42,49.93,33,0.1
12396,30,33.41,17,0.25
12397,1,52.08,12,0.1
12397,69,78.48,24,0.0
12397,18,48.96,33,0.2
12397,40,43.83,13,0.0
12397,63,85.64,35,0.25
12398,21,79.15,12,0.2
12398,53,91.15,40,0.05
12398,25,102.77,25,0.25
12399,71,101.11,22,0.25
12399,31,38.95,29,0.15
12400,40,43.83,2,0.15
12401,23,46.01,37,0.0
12401,16,95.15,14,0.25
12402,68,114.35,18,0.15
12402,42,49.93,2,0.15
12402,44,4.04,7,0.05
12402,19,75.57,39,0.0
12403,75,9.19,25,0.1
12404,28,104.38,5,0.15
12404,50,72.69,12,0.2
12404,63,85.64,12,0.1
12405,49,16.19,10,0.0
12405,32,31.76,24,0.2
12406,58,31.83,32,0.05
12406,56,112.08,16,0.25
12406,26,110.61,26,0.2
12406,23,46.01,2,0.0
12406,27,15.49,1,0.1
12407,31,38.95,27,0.1
12407,10,24.02,1,0.1
12407,70,50.15,7,0.2
12408,68,114.35,32,0.15
12409,56,112.08,33,0.15
12409,64,47.33,33,0.15
12409,59,14.59,32,0.0
12409,34,47.7,28,0.25
12410,31,38.95,5,0.1
12410,63,85.64,34,0.05
12410,28,104.38,33,0.1
12410,43,44.88,32,0.0
12411,27,15.49,1,0.25
12411,56,112.08,36,0.0
12411,64,47.33,31,0.2
12412,31,38.95,15,0.15
12412,32,31.76,35,0.25
12412,4,92.55,35,0.1
12412,48,28.3,23,0.0
12412,46,115.82,33,0.1
12413,52,104.83,25,0.1
12414,23,46.01,30,0.15
12414,15,92.23,12,0.15
12414,62,72.54,33,0.0
12414,6,22.0,19,0.2
12415,56,112.08,34,0.05
12416,64,47.33,6,0.0
12416,51,41.53,25,0.1
12416,46,115.82,18,0.15
12417,54,76.49,4,0.25
12417,33,6.44,24,0.25
12417,11,52.47,35,0.1
12417,6,22.0,39,0.25
12417,39,107.46,29,0.1
12418,10,24.02,14,0.15
12418,69,78.48,31,0.1
12418,67,106.26,27,0.15
12418,68,114.35,34,0.05
12419,9,39.18,29,0.2
12419,73,84.89,22,0.25
12420,72,83.44,23,0.15
12420,9,39.18,6,0.15
12420,3,105.47,11,0.0
12420,30,33.41,39,0.2
12421,7,6.08,40,0.25
12421,50,72.69,35,0.15
12422,53,91.15,24,0.2
12422,44,4.04,11,0.2
12422,62,72.54,15,0.0
12422,16,95.15,24,0.0
12422,17,102.38,3,0.2
12423,43,44.88,11,0.15
12423,71,101.11,14,0.15
12423,41,106.55,5,0.0
12423,9,39.18,18,0.2
12424,54,76.49,33,0.05
12425,18,48.96,31,0.0
12426,47,32.85,25,0.0
12426,18,48.96,32,0.1
12426,36,105.7,15,0.2
12427,63,85.64,1,0.0
12427,50,72.69,26,0.15
12428,50,72.69,13,0.25
12428,16,95.15,38,0.1
12428,49,16.19,24,0.15
12429,48,28.3,32,0.2
12429,38,106.26,18,0.2
12429,61,107.37,4,0.2
12430,7,6.08,7,0.15
12430,12,89.54,7,0.05
12431,51,41.53,26,0.25
12431,17,102.38,8,0.2
12431,8,94.05,1,0.0
12432,23,46.01,40,0.25
12432,21,79.15,21,0.1
12432,69,78.48,35,0.0
12432,66,117.42,3,0.0
12432,31,38.95,39,0.25
12433,17,102.38,20,0.2
12433,6,22.0,7,0.2
12433,41,106.55,26,0.05
12433,5,16.93,37,0.05
12434,23,46.01,12,0.25
12434,59,14.59,5,0.15
12434,75,9.19,28,0.15
12435,64,47.33,6,0.25
12435,75,9.19,21,0.25
12435,11,52.47,29,0.0
12436,37,79.75,9,0.15
12436,32,31.76,20,0.1
12436,15,92.23,21,0.1
12437,20,117.05,7,0.05
12438,76,77.31,32,0.05
12439,34,47.7,18,0.0
12439,13,52.5,37,0.15
12440,42,49.93,32,0.15
12440,41,106.55,30,0.2
12440,68,114.35,14,0.1
12441,73,84.89,24,0.1
12441,7,6.08,34,0.05
12441,60,71.49,15,0.05
12442,13,52.5,37,0.2
12442,27,15.49,2,0.2
12442,65,67.59,23,0.15
12442,11,52.47,1,0.25
12442,41,106.55,1,0.25
12443,27,15.49,38,0.25
12444,32,31.76,15,0.2
12444,74,32.54,10,0.0
12445,67,106.26,37,0.0
12445,65,67.59,30,0.15
12445,15,92.23,29,0.05
12446,45,90.19,2,0.0
12446,24,22.74,5,0.2
12447,25,102.77,32,0.2
12447,63,85.64,40,0.2
12447,61,107.37,21,0.1
12448,26,110.61,8,0.0
12449,6,22.0,21,0.2
12449,73,84.89,25,0.2
12449,38,106.26,40,0.2
12449,25,102.77,30,0.05
12450,28,104.38,27,0.05
12451,6,22.0,21,0.25
12451,55,6.73,30,0.1
12451,10,24.02,26,0.05
12452,17,102.38,26,0.2
12452,43,44.88,13,0.0
12452,54,76.49,14,0.1
12453,32,31.76,32,0.05
12453,39,107.46,20,0.25
12453,61,107.37,26,0.2
12453,53,91.15,20,0.25
12453,26,110.61,4,0.15
12454,36,105.7,1,0.15
12454,21,79.15,21,0.1
12455,35,47.29,34,0.1
12455,69,78.48,34,0.0
12456,32,31.76,16,0.1
12456,57,54.9,3,0.2
12456,46,115.82,32,0.0
12456,12,89.54,16,0.1
12457,9,39.18,5,0.2
12457,64,47.33,25,0.05
12457,38,106.26,16,0.0
12457,1,52.08,37,0.1
12457,57,54.9,26,0.05
12458,65,67.59,38,0.25
12458,71,101.11,16,0.15
12458,29,93.83,40,0.15
12458,37,79.75,13,0.25
12459,65,67.59,17,0.25
12459,53,91.15,11,0.1
12459,59,14.59,40,0.15
12459,23,46.01,19,0.0
12460,68,114.35,24,0.15
12460,63,85.64,35,0.25
12460,59,14.59,37,0.0
12461,75,9.19,22,0.2
12461,19,75.57,27,0.05
12461,46,115.82,19,0.1
12461,2,88.95,8,0.0
12461,38,106.26,22,0.1
12462,68,114.35,37,0.1
12463,73,84.89,35,0.25
12463,29,93.83,21,0.05
12463,53,91.15,37,0.0
12463,24,22.74,39,0.15
12464,36,105.7,24,0.25
12464,2,88.95,10,0.25
12464,26,110.61,28,0.15
12464,64,47.33,17,0.25
12464,53,91.15,23,0.05
12465,76,77.31,10,0.2
12466,25,102.77,31,0.05
12466,63,85.64,16,0.0
12467,11,52.47,35,0.05
12468,36,105.7,27,0.05
12468,9,39.18,23,0.2
12468,74,32.54,34,0.15
12468,60,71.49,11,0.2
12469,14,105.59,22,0.1
12470,12,89.54,29,0.05
12470,8,94.05,19,0.15
12470,72,83.44,11,0.25
12471,66,117.42,33,0.1
12471,13,52.5,30,0.05
12471,64,47.33,27,0.0
12472,30,33.41,39,0.2
12472,5,16.93,18,0.0
12472,7,6.08,1,0.15
12472,57,54.9,3,0.15
12473,44,4.04,29,0.1
12473,4,92.55,16,0.1
12473,43,44.88,16,0.1
12474,9,39.18,26,0.25
12474,51,41.53,31,0.15
12474,69,78.48,30,0.25
12474,21,79.15,39,0.25
12474,64,47.33,38,0.1
12475,7,6.08,30,0.2
12475,1,52.08,22,0.0
12475,38,106.26,23,0.2
12476,13,52.5,26,0.0
12476,29,93.83,10,0.05
12476,19,75.57,37,0.2
12476,55,6.73,22,0.25
12477,37,79.75,37,0.2
12477,54,76.49,35,0.0
12477,63,85.64,4,0.15
12477,6,22.0,38,0.0
12477,52,104.83,28,0.25
12478,54,76.49,22,0.0
12478,44,4.04,37,0.2
12479,40,43.83,31,0.1
12479,29,93.83,23,0.15
12479,1,52.08,21,0.05
12479,35,47.29,19,0.0
12480,14,105.59,15,0.0
12480,58,31.83,16,0.05
12480,64,47.33,31,0.2
12480,22,38.34,6,0.15
12480,15,92.23,9,0.0
12481,42,49.93,5,0.1
12482,42,49.93,21,0.15
12482,27,15.49,21,0.05
12482,8,94.05,37,0.25
12483,70,50.15,4,0.1
12483,21,79.15,38,0.0
12483,35,47.29,3,0.1
12483,29,93.83,39,0.1
12484,22,38.34,31,0.25
12484,45,90.19,28,0.0
12484,11,52.47,7,0.0
12485,48,28.3,3,0.25
12485,45,90.19,36,0.15
12485,15,92.23,35,0.1
12485,19,75.57,21,0.0
12485,9,39.18,38,0.1
12486,34,47.7,2,0.15
12486,13,52.5,39,0.15
12486,63,85.64,39,0.15
12486,39,107.46,7,0.15
12487,27,15.49,10,0.15
12487,6,22.0,40,0.05
12487,16,95.15,22,0.2
12488,41,106.55,28,0.2
12489,2,88.95,21,0.1
12490,50,72.69,1,0.15
12491,40,43.83,15,0.05
12492,36,105.7,8,0.2
12492,52,104.83,29,0.2
12492,13,52.5,39,0.25
12493,60,71.49,15,0.05
12493,16,95.15,28,0.1
12494,60,71.49,23,0.15
12494,67,106.26,20,0.25
12494,22,38.34,28,0.2
12494,41,106.55,29,0.0
12494,26,110.61,37,0.05
12495,12,89.54,2,0.0
12495,74,32.54,38,0.15
12496,36,105.7,21,0.25
12496,66,117.42,32,0.1
12496,37,79.75,22,0.0
12497,12,89.54,12,0.05
12497,77,72.37,29,0.05
12497,47,32.85,18,0.25
12497,25,102.77,40,0.05
12497,53,91.15,26,0.05
12498,73,84.89,9,0.15
12499,13,52.5,8,0.25
12500,68,114.35,18,0.05
12500,64,47.33,17,0.2
12500,18,48.96,3,0.2
12501,39,107.46,1,0.05
12502,1,52.08,9,0.2
12502,61,107.37,32,0.15
12503,33,6.44,39,0.0
12503,46,115.82,11,0.15
12503,72,83.44,18,0.25
12503,6,22.0,35,0.0
12503,49,16.19,4,0.1
12504,41,106.55,13,0.25
12504,30,33.41,39,0.2
12504,27,15.49,20,0.05
12504,53,91.15,13,0.2
12505,34,47.7,14,0.15
12505,33,6.44,21,0.25
12505,65,67.59,30,0.2
12505,67,106.26,5,0.05
12505,70,50.15,7,0.1
12506,54,76.49,3,0.05
12506,32,31.76,8,0.05
12506,76,77.31,35,0.1
12506,58,31.83,11,0.2
12507,37,79.75,19,0.25
12508,69,78.48,37,0.15
12508,63,85.64,19,0.2
12508,49,16.19,12,0.05
12508,25,102.77,17,0.2
12509,5,16.93,9,0.2
12510,26,110.61,1,0.2
12510,5,16.93,28,0.05
12510,30,33.41,3,0.05
12510,45,90.19,8,0.1
12510,51,41.53,26,0.1
12511,3,105.47,7,0.1
12511,8,94.05,15,0.0
12511,11,52.47,15,0.1
12511,54,76.49,12,0.15
12512,14,105.59,28,0.1
12512,31,38.95,4,0.2
12512,41,106.55,8,0.25
12512,6,22.0,2,0.25
12513,59,14.59,9,0.05
12513,30,33.41,5,0.1
12513,69,78.48,1,0.25
12513,75,9.19,24,0.25
12513,50,72.69,2,0.1
12514,47,32.85,30,0.15
12514,69,78.48,18,0.1
12514,13,52.5,7,0.15
12515,46,115.82,37,0.2
12515,28,104.38,20,0.0
12516,9,39.18,5,0.25
12516,77,72.37,10,0.15
12516,69,78.48,17,0.15
12517,25,102.77,40,0.05
12517,2,88.95,21,0.2
12518,30,33.41,5,0.1
12518,48,28.3,11,0.15
12518,17,102.38,27,0.25
12518,3,105.47,6,0.15
12518,69,78.48,20,0.15
12519,67,106.26,4,0.05
12520,59,14.59,32,0.15
12520,29,93.83,17,0.25
12520,63,85.64,37,0.15
12520,2,88.95,39,0.15
12520,61,107.37,8,0.15
12521,20,117.05,7,0.25
12521,29,93.83,15,0.2
12521,8,94.05,37,0.25
12522,51,41.53,26,0.0
12522,43,44.88,27,0.1
12522,19,75.57,11,0.15
12522,71,101.11,36,0.2
12522,66,117.42,2,0.05
12523,5,16.93,8,0.1
12523,55,6.73,40,0.2
12523,2,88.95,1,0.2
12524,11,52.47,6,0.05
12524,15,92.23,35,0.15
12524,43,44.88,32,0.05
12524,42,49.93,13,0.2
12525,67,106.26,13,0.1
12525,35,47.29,4,0.05
12525,62,72.54,1,0.15
12526,44,4.04,8,0.15
12526,57,54.9,6,0.15
12526,60,71.49,37,0.15
12526,3,105.47,9,0.15
12527,38,106.26,30,0.05
12528,52,104.83,23,0.2
12529,39,107.46,23,0.15
12530,51,41.53,33,0.25
12530,62,72.54,34,0.05
12530,59,14.59,1,0.15
12530,4,92.55,33,0.25
12530,2,88.95,1,0.25
12531,48,28.3,36,0.25
12531,55,6.73,11,0.25
12531,58,31.83,23,0.05
12532,54,76.49,17,0.0
12532,65,67.59,21,0.25
12532,36,105.7,26,0.2
12533,28,104.38,10,0.05
12533,54,76.49,19,0.1
12533,26,110.61,16,0.2
12533,29,93.83,16,0.15
12533,2,88.95,36,0.15
12534,36,105.7,9,0.05
12534,51,41.53,33,0.2
12535,65,67.59,4,0.1
12535,5,16.93,7,0.1
12535,60,71.49,33,0.05
12535,74,32.54,31,0.15
12536,56,112.08,19,0.15
12537,12,89.54,38,0.15
12537,61,107.37,20,0.1
12537,50,72.69,30,0.15
12537,25,102.77,5,0.25
12538,10,24.02,5,0.0
12538,51,41.53,5,0.05
12538,43,44.88,11,0.15
12538,31,38.95,38,0.25
12538,46,115.82,21,0.0
12539,65,67.59,13,0.05
12539,59,14.59,6,0.25
12540,64,47.33,9,0.2
12540,35,47.29,17,0.0
12540,68,114.35,1,0.0
12540,5,16.93,23,0.05
12541,45,90.19,22,0.1
12541,53,91.15,35,0.2
12541,3,105.47,8,0.05
12541,23,46.01,20,0.1
12541,67,106.26,11,0.25
12542,22,38.34,21,0.2
12543,42,49.93,10,0.15
12543,27,15.49,26,0.15
12543,66,117.42,19,0.1
12544,70,50.15,24,0.0
12545,31,38.95,33,0.1
12545,8,94.05,8,0.05
12545,35,47.29,1,0.0
12546,74,32.54,28,0.05
12546,19,75.57,13,0.15
12546,48,28.3,40,0.15
12546,31,38.95,36,0.25
12547,4,92.55,27,0.2
12547,42,49.93,33,0.1
12547,54,76.49,29,0.2
12548,39,107.46,4,0.2
12548,17,102.38,1,0.25
12548,61,107.37,22,0.25
12549,38,106.26,29,0.25
12549,37,79.75,20,0.15
12549,30,33.41,25,0.1
12550,30,33.41,35,0.25
12551,29,93.83,36,0.15
12551,71,101.11,40,0.05
12551,66,117.42,2,0.15
12551,14,105.59,25,0.1
12551,23,46.01,38,0.15
12552,6,22.0,23,0.25
12552,31,38.95,38,0.1
12552,47,32.85,35,0.25
12552,76,77.31,6,0.2
12552,64,47.33,4,0.15
12553,65,67.59,21,0.1
12553,22,38.34,27,0.25
12554,7,6.08,29,0.0
12554,71,101.11,15,0.25
12555,75,9.19,28,0.25
12555,1,52.08,2,0.15
12556,43,44.88,8,0.2
12556,60,71.49,4,0.2
12556,32,31.76,26,0.0
12556,62,72.54,13,0.0
12557,46,115.82,28,0.2
12557,29,93.83,30,0.0
12557,60,71.49,37,0.05
12557,44,4.04,13,0.05
12557,14,105.59,26,0.2
12558,41,106.55,17,0.25
12558,22,38.34,13,0.1
12558,16,95.15,36,0.0
12558,56,112.08,13,0.05
12559,66,117.42,8,0.05
12559,56,112.08,17,0.15
12559,23,46.01,29,0.05
12559,26,110.61,23,0.2
12559,15,92.23,10,0.25
12560,56,112.08,38,0.2
12560,29,93.83,15,0.1
12560,13,52.5,13,0.0
12560,58,31.83,27,0.2
12560,46,115.82,9,0.25
12561,47,32.85,30,0.0
12561,21,79.15,4,0.05
12561,69,78.48,40,0.25
12561,19,75.57,16,0.2
12562,46,115.82,11,0.2
12563,8,94.05,21,0.0
12563,66,117.42,26,0.1
12564,30,33.41,18,0.2
12564,11,52.47,19,0.25
12565,42,49.93,14,0.25
12565,9,39.18,3,0.15
12566,73,84.89,40,0.05
12566,74,32.54,17,0.2
12566,24,22.74,4,0.05
12567,12,89.54,2,0.1
12567,2,88.95,10,0.15
12567,3,105.47,35,0.25
12567,34,47.7,2,0.15
12567,11,52.47,17,0.1
12568,59,14.59,36,0.1
12568,49,16.19,31,0.2
12568,3,105.47,24,0.25
12568,75,9.19,17,0.1
12568,32,31.76,34,0.15
12569,28,104.38,21,0.1
12569,30,33.41,33,0.15
12569,46,115.82,22,0.0
12569,68,114.35,3,0.2
12569,62,72.54,6,0.15
12570,50,72.69,29,0.1
12571,31,38.95,3,0.15
12571,74,32.54,20,0.15
12571,23,46.01,2,0.05
12572,4,92.55,26,0.25
12572,10,24.02,9,0.25
12572,59,14.59,39,0.05
12573,24,22.74,11,0.2
12573,74,32.54,27,0.25
12573,58,31.83,15,0.05
12573,37,79.75,28,0.2
12574,58,31.83,5,0.05
12575,57,54.9,10,0.25
12575,45,90.19,21,0.25
12575,3,105.47,28,0.15
12575,20,117.05,7,0.0
12575,59,14.59,21,0.25
12576,9,39.18,32,0.0
12576,7,6.08,22,0.1
12576,69,78.48,19,0.25
12576,10,24.02,39,0.25
12577,58,31.83,28,0.15
12578,52,104.83,40,0.1
12579,25,102.77,22,0.05
12579,46,115.82,16,0.0
12579,58,31.83,10,0.15
12579,65,67.59,5,0.25
12580,8,94.05,13,0.1
12580,2,88.95,9,0.05
12580,48,28.3,22,0.0
12581,51,41.53,21,0.0
12581,77,72.37,15,0.2
12581,34,47.7,7,0.15
12582,15,92.23,19,0.1
12582,23,46.01,5,0.2
12582,46,115.82,32,0.2
12583,60,71.49,15,0.25
12583,26,110.61,34,0.0
12584,54,76.49,17,0.15
12584,59,14.59,24,0.1
12585,62,72.54,17,0.0
12585,12,89.54,32,0.25
12585,23,46.01,11,0.05
12586,61,107.37,7,0.25
12587,27,15.49,19,0.1
12587,44,4.04,32,0.0
12587,28,104.38,25,0.25
12588,63,85.64,29,0.2
12588,76,77.31,11,0.0
12588,23,46.01,1,0.0
12588,40,43.83,30,0.0
12589,64,47.33,2,0.1
12590,77,72.37,32,0.25
12590,10,24.02,25,0.1
12591,53,91.15,17,0.2
12591,34,47.7,28,0.25
12591,24,22.74,1,0.1
12592,73,84.89,30,0.1
12592,8,94.05,18,0.0
12593,19,75.57,10,0.05
12594,11,52.47,25,0.0
12594,68,114.35,7,0.1
12594,77,72.37,29,0.1
12594,16,95.15,11,0.15
12594,75,9.19,28,0.15
12595,46,115.82,5,0.2
12595,24,22.74,25,0.25
12595,17,102.38,7,0.05
12595,34,47.7,31,0.2
12596,40,43.83,1,0.25
12596,25,102.77,25,0.25
12596,72,83.44,33,0.25
12597,73,84.89,18,0.0
12598,1,52.08,37,0.2
12598,45,90.19,27,0.15
12598,49,16.19,30,0.1
12599,18,48.96,22,0.05
12599,5,16.93,3,0.2
12600,43,44.88,9,0.0
12600,58,31.83,37,0.25
12600,21,79.15,31,0.0
12600,2,88.95,37,0.15
12600,29,93.83,16,0.2
12601,75,9.19,39,0.25
12601,32,31.76,36,0.2
12601,66,117.42,26,0.15
12601,3,105.47,38,0.25
12602,13,52.5,2,0.0
12602,29,93.83,20,0.0
12602,75,9.19,25,0.2
12602,60,71.49,36,0.05
12602,27,15.49,23,0.15
12603,54,76.49,23,0.2
12604,49,16.19,1,0.1
12604,18,48.96,5,0.25
12604,48,28.3,21,0.15
12605,3,105.47,18,0.1
12605,76,77.31,28,0.1
12605,22,38.34,22,0.1
12605,49,16.19,33,0.1
12605,2,88.95,39,0.1
12606,54,76.49,39,0.25
12607,55,6.73,24,0.25
12607,29,93.83,6,0.0
12608,22,38.34,34,0.25
12609,63,85.64,30,0.15
12610,14,105.59,38,0.15
12610,56,112.08,38,0.2
12610,47,32.85,22,0.2
12610,11,52.47,34,0.15
12611,47,32.85,29,0.25
12612,53,91.15,21,0.05
12612,38,106.26,7,0.2
12612,72,83.44,31,0.15
12613,68,114.35,39,0.2
12613,4,92.55,28,0.1
12613,1,52.08,35,0.15
12614,61,107.37,20,0.05
12614,13,52.5,14,0.0
12614,69,78.48,28,0.2
12615,42,49.93,9,0.25
12616,58,31.83,27,0.05
12616,28,104.38,14,0.2
12616,67,106.26,28,0.0
12617,76,77.31,31,0.2
12617,4,92.55,23,0.25
12618,55,6.73,29,0.1
12619,15,92.23,13,0.05
12619,60,71.49,9,0.0
12619,68,114.35,14,0.15
