OrderID,CustomerID,EmployeeID,OrderDate,ShipVia,Freight
11408,ETXRP,1,2002-07-02,2,160.79
11409,RBMPA,7,2002-07-11,3,151.0
11410,JEYCD,9,2002-07-19,2,73.48
11411,PFEIS,2,2002-07-16,1,73.81
11412,EUSVY,5,2002-07-20,2,133.46
11413,RTJFF,7,2002-07-21,1,124.72
11414,ALFKI,6,2002-08-12,1,197.1
11415,SVGTT,6,2002-08-09,1,111.25
11416,YWUSA,2,2002-08-03,1,166.95
11417,GIJPO,7,2002-08-03,3,42.7
11418,ALZAL,1,2002-08-09,1,248.54
11419,PCKSN,7,2002-08-05,3,18.01
11420,IWQPR,8,2002-08-03,2,86.59
11421,VYHBU,3,2002-08-16,1,223.56
11422,EIMER,1,2002-08-19,2,166.16
11423,QEFYE,7,2002-08-26,2,21.92
11424,VYHBU,9,2002-08-23,3,22.53
11425,OMRHM,2,2002-09-13,3,5.76
11426,DDOTR,7,2002-09-16,2,15.38
11427,KEHQT,3,2002-09-22,3,49.35
11428,AKZQT,5,2002-09-14,3,65.22
11429,GNWWW,7,2002-09-06,2,94.19
11430,SAWUR,7,2002-09-08,1,225.7
11431,IMETZ,3,2002-09-26,1,45.64
11432,SPPRI,9,2002-09-09,3,38.69
11433,ALFKI,7,2002-09-09,3,117.81
11434,JVTVC,1,2002-09-17,1,205.34
11435,SDLSY,9,2002-09-03,1,9.59
11436,ALFKI,8,2002-10-25,1,151.65
11437,KZCRH,2,2002-10-20,2,103.05
11438,JCWVH,8,2002-10-07,2,159.25
11439,HDHPW,6,2002-10-28,1,169.46
11440,YLWKF,8,2002-10-27,1,169.16
11441,GNWWW,8,2002-10-16,2,191.35
11442,EIMER,3,2002-10-27,1,140.1
11443,OUKVF,5,2002-10-07,2,193.94
11444,CVUQF,5,2002-10-14,3,234.47
11445,YDKXG,6,2002-10-09,2,121.68
11446,ALFKI,2,2002-11-11,3,20.61
11447,DKAUS,2,2002-11-11,3,218.35
11448,KIODW,7,2002-11-10,1,230.74
11449,BNFBU,4,2002-11-17,3,80.26
11450,PCOZG,1,2002-11-06,1,45.18
11451,OMRHM,4,2002-11-06,2,93.82
11452,GHUHP,4,2002-11-24,1,77.57
11453,ALPBF,5,2002-11-08,3,187.45
11454,POBYN,4,2002-11-10,3,9.47
11455,PSNQQ,9,2002-11-18,1,229.66
11456,TFXGR,7,2002-11-14,1,145.99
11457,HAQTM,1,2002-12-16,3,249.59
11458,RLXGK,3,2002-12-23,3,191.39
11459,SVGTT,1,2002-12-27,3,152.88
11460,MXDEI,4,2002-12-06,1,64.46
11461,ZMZNK,1,2002-12-05,1,149.43
11462,YUXHC,9,2002-12-12,3,114.25
11463,VLLAI,1,2002-12-23,1,164.33
11464,GQSFS,7,2002-12-26,2,237.18
11465,HDHPW,1,2002-12-25,3,18.62
11466,PUQHW,6,2002-12-26,1,122.47
11467,EUSVY,8,2002-12-19,2,161.16
11468,HIEWN,8,2002-12-24,1,124.11
11469,ALFKI,1,2003-01-21,1,84.23
11470,ZOXOL,5,2003-01-09,1,182.62
11471,FGLEI,3,2003-01-03,2,194.16
11472,HIEWN,8,2003-01-27,3,100.43
11473,OYUGL,2,2003-01-11,1,9.41
11474,XKTZQ,5,2003-01-11,3,177.37
11475,ALPBF,4,2003-01-28,2,25.56
11476,TCJVQ,1,2003-01-23,1,213.09
11477,AHYQD,5,2003-01-22,3,246.42
11478,RPWJE,2,2003-01-13,2,198.92
11479,QNFGQ,4,2003-01-12,2,204.73
11480,GBDKX,8,2003-01-03,1,36.65
11481,BOGAS,1,2003-01-15,3,30.32
11482,NDYSD,5,2003-01-28,2,159.08
11483,UQVLY,9,2003-01-05,3,200.92
11484,KZCRH,1,2003-01-21,3,24.8
11485,ALFKI,3,2003-02-01,2,235.22
11486,ZPMLW,4,2003-02-14,1,192.36
11487,TCJVQ,4,2003-02-24,2,243.43
11488,RNTHV,8,2003-02-17,1,217.8
11489,OUXAV,1,2003-02-18,2,50.82
11490,YDKXG,6,2003-02-22,2,233.57
11491,PUQHW,3,2003-02-20,2,186.1
11492,JEYCD,7,2003-02-04,1,45.4
11493,ZTSVE,2,2003-02-28,3,24.26
11494,SMORH,1,2003-03-14,2,172.59
11495,XVNBZ,2,2003-03-16,3,66.68
11496,PLRKR,3,2003-03-26,1,218.15
11497,KIODW,8,2003-03-26,2,43.09
11498,VYHBU,1,2003-03-22,2,37.52
11499,EDMNO,8,2003-03-10,2,243.31
11500,CFBZD,6,2003-03-02,3,37.26
11501,PFEIS,8,2003-03-03,3,156.82
11502,CFBZD,3,2003-03-20,3,217.21
11503,OYUGL,8,2003-03-09,2,58.25
11504,ALFKI,2,2003-04-08,3,193.22
11505,SHRPR,3,2003-04-24,1,135.0
11506,RBMPA,1,2003-04-13,1,20.62
11507,LPVQG,4,2003-04-19,3,32.0
11508,GHSFC,5,2003-04-19,1,78.63
11509,KFOGD,7,2003-04-09,1,197.19
11510,NXNXC,2,2003-04-20,3,171.63
11511,LPREO,6,2003-04-08,3,102.87
11512,XVNBZ,5,2003-04-15,2,84.31
11513,TFXGR,7,2003-04-24,1,29.72
11514,TLYEZ,3,2003-04-05,1,13.12
11515,GZJQE,3,2003-04-27,2,65.71
11516,ALFKI,8,2003-05-09,1,184.84
11517,TINQA,3,2003-05-25,1,198.55
11518,OELNJ,5,2003-05-24,3,59.02
11519,JEYCD,9,2003-05-14,3,118.76
11520,RPWJE,3,2003-05-16,1,172.61
11521,SMORH,6,2003-05-12,2,67.86
11522,XVNBZ,3,2003-05-16,2,202.63
11523,OAHDC,4,2003-05-14,2,99.39
11524,TINQA,9,2003-05-20,1,77.77
11525,ZOXOL,1,2003-05-26,2,248.08
11526,MZTXS,3,2003-05-27,3,141.51
11527,PLRKR,2,2003-05-22,3,50.4
11528,YVQCH,6,2003-05-02,3,47.91
11529,KHKRV,3,2003-05-23,1,218.12
11530,EDMNO,3,2003-06-15,3,63.1
11531,XXSWY,1,2003-06-05,1,224.67
11532,CSYLN,3,2003-06-10,1,201.45
11533,BNFBU,3,2003-06-14,3,58.31
11534,KBWLG,6,2003-06-14,1,136.99
11535,PLRKR,4,2003-06-20,3,144.89
11536,CKKWE,5,2003-06-19,2,228.58
11537,TINQA,1,2003-06-12,2,84.25
11538,CFBZD,5,2003-06-09,1,38.31
11539,ALFKI,5,2003-07-22,2,231.58
11540,SMORH,2,2003-07-23,3,75.68
11541,SMORH,9,2003-07-18,1,246.75
11542,KZCRH,1,2003-07-23,2,213.01
11543,YLWKF,5,2003-07-02,1,5.54
11544,MXKGV,6,2003-07-14,3,63.3
11545,LSKJL,8,2003-07-13,3,13.43
11546,XLAVG,5,2003-07-16,3,245.47
11547,LBUUY,7,2003-07-05,2,179.8
11548,ALFKI,4,2003-08-20,3,164.34
11549,AHYQD,5,2003-08-17,3,8.43
11550,PCOZG,8,2003-08-21,2,209.28
11551,POBYN,3,2003-08-07,2,241.26
11552,HAQTM,2,2003-08-26,1,106.24
11553,ESKGK,8,2003-08-24,1,161.91
11554,DDOTR,9,2003-08-17,1,23.83
11555,AEQYP,6,2003-08-20,1,147.26
11556,ETXRP,1,2003-08-13,1,116.23
11557,WZZOG,8,2003-08-25,1,217.81
11558,DXKIC,8,2003-08-16,1,33.95
11559,IEOWD,4,2003-09-19,2,168.66
11560,AHYQD,3,2003-09-21,1,101.14
11561,AKZQT,3,2003-09-07,1,107.77
11562,VBYNW,5,2003-09-26,2,89.08
11563,HOAFN,8,2003-09-01,3,94.39
11564,OUKVF,1,2003-09-14,3,165.39
11565,PZDII,8,2003-09-11,1,68.24
11566,ESKGK,4,2003-09-13,1,22.1
11567,ALFKI,5,2003-10-18,2,195.48
11568,DTZKB,4,2003-10-22,3,42.97
11569,DTZKB,1,2003-10-01,3,65.12
11570,QNFGQ,2,2003-10-24,1,43.45
11571,INWFA,7,2003-10-15,2,73.81
11572,SPPNZ,5,2003-10-20,1,126.98
11573,ZOXOL,6,2003-10-11,1,163.39
11574,XKTZQ,2,2003-10-12,3,236.95
11575,OUXAV,3,2003-10-14,1,211.54
11576,PZDII,1,2003-10-28,3,75.44
11577,ALFKI,7,2003-10-23,1,202.42
11578,HDHPW,1,2003-10-17,1,247.59
11579,SHRPR,5,2003-10-02,1,6.05
11580,OYUGL,5,2003-10-04,3,75.29
11581,GQSFS,3,2003-10-10,1,211.94
11582,ALFKI,3,2003-11-24,2,83.46
11583,DKAUS,5,2003-11-21,2,63.54
11584,EIMER,8,2003-11-18,2,182.01
11585,SVGTT,9,2003-11-23,1,224.79
11586,GEEGS,1,2003-11-23,2,184.28
11587,KFOGD,3,2003-11-22,3,208.68
11588,TKZGB,8,2003-11-05,1,14.61
11589,TKZGB,9,2003-11-03,3,162.3
11590,AMPEQ,5,2003-11-19,3,65.58
11591,EMNVE,4,2003-11-24,2,117.62
11592,MAPTB,1,2003-11-09,2,208.73
11593,KEHQT,1,2003-11-15,1,138.61
11594,JEYCD,4,2003-11-12,1,170.36
11595,ZMZNK,2,2003-11-18,3,152.9
11596,UCGRS,7,2003-11-17,1,244.1
11597,MAPTB,5,2003-12-09,3,121.28
11598,ONAMJ,1,2003-12-01,2,85.43
11599,JMUPQ,8,2003-12-10,2,60.95
11600,CVUQF,2,2003-12-13,2,158.64
11601,JVTVC,1,2003-12-24,2,138.27
11602,GZJQE,4,2003-12-25,1,11.94
11603,TOWCZ,2,2003-12-03,2,179.53
11604,SVGTT,1,2003-12-03,2,244.69
11605,KVIFE,1,2003-12-27,1,75.83
11606,BAQLL,6,2003-12-06,1,213.75
11607,IEOWD,1,2003-12-22,3,160.2
11608,MHXGD,7,2003-12-19,1,195.59
11609,OAHDC,8,2003-12-07,3,145.68
11610,ALFKI,2,2004-01-17,3,233.72
11611,IEOWD,3,2004-01-06,3,38.4
11612,RPWJE,7,2004-01-08,3,19.97
11613,WZZOG,5,2004-01-19,3,104.83
11614,HIEWN,2,2004-01-05,1,211.86
11615,XTUBQ,2,2004-01-26,2,84.98
11616,MYWSA,2,2004-01-05,3,136.56
11617,NXNXC,5,2004-01-02,3,182.74
11618,UCGRS,8,2004-01-07,2,215.15
11619,RTJFF,7,2004-01-21,3,234.82
11620,LBGIQ,2,2004-01-26,2,191.08
11621,ALFKI,9,2004-02-02,2,165.44
11622,UCGRS,9,2004-02-09,2,12.26
11623,AKZQT,8,2004-02-09,2,242.64
11624,XVNBZ,1,2004-02-02,3,44.6
11625,DTZKB,5,2004-02-03,3,115.46
11626,DDOTR,3,2004-02-08,1,137.16
11627,RNTHV,8,2004-02-01,3,153.77
11628,KVMJK,5,2004-02-17,1,129.35
11629,VEYUQ,9,2004-02-05,2,20.4
11630,GBDKX,4,2004-02-14,3,58.55
11631,FDCEW,4,2004-02-26,2,115.97
11632,XTUBQ,3,2004-02-06,1,245.22
11633,GHSFC,6,2004-02-04,2,25.13
11634,BNFBU,1,2004-02-24,2,50.76
11635,MYWSA,5,2004-02-02,1,206.98
11636,TLYEZ,2,2004-02-24,3,133.36
11637,UAXMI,9,2004-03-25,2,220.79
11638,AHYQD,4,2004-03-12,3,169.06
11639,RTJFF,8,2004-03-25,3,206.33
11640,HIVZZ,2,2004-03-25,1,225.68
11641,IWQPR,4,2004-03-04,1,56.37
11642,QJRQX,9,2004-03-02,3,226.55
11643,NOELM,9,2004-03-12,2,131.45
11644,DXKIC,2,2004-03-25,3,47.29
11645,DXKIC,8,2004-03-08,3,6.09
11646,SKSEF,1,2004-03-04,2,179.8
11647,ALFKI,6,2004-04-01,3,205.09
11648,OUXAV,8,2004-04-13,1,122.78
11649,SMORH,8,2004-04-09,1,107.58
11650,BAQLL,1,2004-04-25,3,59.69
11651,TRYSX,8,2004-04-27,1,166.48
11652,GHUHP,4,2004-04-15,3,218.28
11653,IMETZ,3,2004-04-17,2,25.04
11654,QDSIQ,3,2004-04-15,2,159.21
11655,WZZOG,1,2004-04-11,1,211.18
11656,IMETZ,6,2004-04-21,3,18.57
11657,RLXGK,2,2004-04-23,2,107.19
11658,RZMXB,4,2004-04-26,3,203.61
11659,ALFKI,8,2004-05-06,2,174.74
11660,HAQTM,8,2004-05-05,3,43.67
11661,PCOZG,3,2004-05-04,1,91.06
11662,ESKGK,4,2004-05-10,1,108.31
11663,ALPBF,7,2004-05-20,1,61.36
11664,PCOZG,9,2004-05-26,1,173.54
11665,GVOIG,1,2004-05-20,3,123.51
11666,YUXHC,4,2004-05-18,1,114.98
11667,RZMXB,1,2004-05-28,1,188.49
11668,KFOGD,7,2004-05-01,1,172.92
11669,YJAXX,1,2004-05-05,1,241.48
11670,XOJOS,4,2004-05-13,2,218.29
11671,FWOFX,6,2004-05-04,1,135.14
11672,VLLAI,2,2004-05-24,1,188.8
11673,EUSVY,8,2004-05-10,3,146.72
11674,RNTHV,3,2004-05-04,3,130.25
11675,BKURQ,5,2004-06-22,3,73.08
11676,YWUSA,2,2004-06-24,2,244.16
11677,XTUBQ,8,2004-06-03,3,38.06
11678,NOELM,6,2004-06-12,1,206.56
11679,UDJOJ,7,2004-06-03,1,96.01
11680,LBUUY,5,2004-06-07,2,194.31
11681,YWUSA,5,2004-06-05,3,209.34
11682,MHXGD,9,2004-06-19,2,68.12
11683,PZDII,5,2004-06-27,2,193.55
11684,MXKGV,2,2004-06-22,2,214.9
11685,BNFBU,2,2004-06-14,3,208.05
11686,KZCRH,4,2004-06-22,1,125.07
11687,MXDEI,1,2004-06-12,2,243.01
11688,YLWKF,2,2004-06-03,3,49.37
11689,MZTXS,6,2004-06-04,1,149.68
11690,HAQTM,9,2004-06-02,3,213.11
11691,ALFKI,2,2004-07-27,1,121.32
11692,SMLJL,9,2004-07-08,3,115.03
11693,KVMJK,9,2004-07-19,2,74.15
11694,CSYLN,7,2004-07-04,1,226.14
11695,RTJFF,2,2004-07-15,3,125.64
11696,HBKZL,9,2004-07-21,1,183.06
11697,GEEGS,2,2004-07-01,1,134.41
11698,DJSTV,1,2004-07-16,1,157.58
11699,IMETZ,2,2004-07-03,2,214.49
11700,VLLAI,2,2004-07-20,3,229.0
11701,HDHPW,1,2004-07-02,1,98.41
11702,CVUQF,9,2004-07-11,2,45.98
11703,LHTHA,4,2004-07-28,3,222.99
11704,HAQTM,7,2004-07-13,3,180.68
11705,MOYAF,8,2004-07-21,3,123.2
11706,ALFKI,2,2004-08-25,3,10.81
11707,PFEIS,6,2004-08-22,3,205.66
11708,KHKRV,8,2004-08-28,1,60.12
11709,PNUAE,8,2004-08-01,1,180.75
11710,ZOXOL,8,2004-08-21,3,137.79
11711,GQSFS,1,2004-08-01,2,248.9
11712,KVMJK,6,2004-08-03,2,83.82
11713,WMXST,6,2004-08-04,2,143.02
11714,QDSIQ,4,2004-08-28,3,164.88
11715,BOGAS,6,2004-08-21,2,149.68
11716,HLHVL,7,2004-08-02,3,237.51
11717,SPPNZ,1,2004-09-22,3,193.98
11718,TKZGB,6,2004-09-14,1,17.89
11719,RZMXB,9,2004-09-01,2,126.95
11720,OUKVF,7,2004-09-01,2,183.93
11721,ZTSVE,9,2004-09-18,3,10.06
11722,KEHQT,8,2004-09-09,1,132.36
11723,DFGYY,7,2004-09-04,1,173.78
11724,CKKWE,9,2004-09-17,1,19.67
11725,SKSEF,4,2004-09-22,1,236.72
11726,WMXST,2,2004-09-06,2,113.71
11727,YCHNL,2,2004-09-14,1,27.72
11728,LPREO,3,2004-09-19,2,52.12
11729,CKKWE,8,2004-09-16,1,94.11
11730,OBZUY,4,2004-09-14,3,203.67
11731,GHUHP,5,2004-09-16,3,200.18
11732,LSKJL,7,2004-09-26,2,114.5
11733,ALFKI,4,2004-10-19,1,55.1
11734,SHRPR,6,2004-10-14,1,65.78
11735,VYHBU,7,2004-10-01,3,64.59
11736,KFOGD,2,2004-10-12,1,32.31
11737,XKTZQ,9,2004-10-13,3,35.56
11738,JJYFM,5,2004-10-10,1,153.56
11739,QYLBO,3,2004-10-06,1,165.8
11740,TLYEZ,1,2004-10-26,1,122.66
11741,DTZKB,9,2004-10-13,3,109.85
11742,MZTXS,4,2004-10-24,1,105.96
11743,KIWFL,8,2004-10-27,1,153.28
11744,NGCTP,9,2004-10-04,1,242.11
11745,FFFYR,6,2004-10-22,2,236.24
11746,ALFKI,6,2004-11-07,2,172.35
11747,THSQN,2,2004-11-11,3,58.04
11748,LPCSB,8,2004-11-25,1,86.1
11749,HLHVL,3,2004-11-24,3,191.13
11750,HOAFN,3,2004-11-12,2,226.19
11751,TKZGB,4,2004-11-16,2,35.41
11752,PCKSN,7,2004-11-06,3,168.32
11753,SPPNZ,4,2004-11-03,1,147.24
11754,LSKJL,9,2004-11-19,1,174.1
11755,ZOXOL,4,2004-11-21,1,244.66
11756,UQVLY,2,2004-11-12,2,151.44
11757,RLXGK,9,2004-11-10,3,58.96
11758,HAWET,2,2004-12-05,1,148.73
11759,UCGRS,9,2004-12-19,1,6.18
11760,SGPZQ,1,2004-12-12,3,201.42
11761,KSFNV,8,2004-12-21,1,141.16
11762,GHUHP,9,2004-12-19,3,205.45
11763,SAWUR,3,2004-12-17,1,21.09
11764,EMNVE,3,2004-12-19,1,127.18
11765,KSFNV,7,2004-12-21,1,139.38
11766,CKKWE,1,2004-12-23,3,202.91
11767,UDJOJ,8,2004-12-24,3,231.19
11768,MIRTJ,5,2004-12-16,1,113.52
11769,KIODW,9,2004-12-07,2,202.87
11770,QNFGQ,7,2004-12-24,1,219.38
11771,PSNQQ,7,2004-12-20,2,20.46
11772,OYUGL,1,2004-12-24,3,145.43
11773,ALFKI,6,2005-01-26,2,194.63
11774,CVUQF,4,2005-01-02,1,230.8
11775,DDOTR,8,2005-01-28,2,82.29
11776,HBKZL,5,2005-01-13,3,123.91
11777,MXDEI,9,2005-01-28,1,7.04
11778,NOELM,7,2005-01-14,3,68.36
11779,XPVSE,6,2005-01-28,2,151.44
11780,SVGTT,3,2005-01-11,2,195.29
11781,HIVZZ,5,2005-01-28,2,161.62
11782,HOAFN,6,2005-01-13,1,33.88
11783,ETXRP,6,2005-01-08,1,194.49
11784,ALFKI,1,2005-02-20,2,42.83
11785,MIRTJ,7,2005-02-07,2,55.71
11786,GHUHP,4,2005-02-17,1,66.58
11787,NOELM,2,2005-02-25,1,112.28
11788,YCHNL,3,2005-02-22,2,39.45
11789,BAQLL,2,2005-02-18,2,162.8
11790,EMNVE,1,2005-02-06,2,78.36
11791,CFBZD,3,2005-02-16,1,207.62
11792,ORXPP,6,2005-03-02,3,42.22
11793,EMNVE,8,2005-03-04,1,128.01
11794,CVUQF,7,2005-03-03,3,73.03
11795,YVQCH,6,2005-03-10,3,83.54
11796,QJRQX,7,2005-03-03,1,101.04
11797,GHUHP,8,2005-03-24,3,182.43
11798,FJSFT,6,2005-03-21,1,198.76
11799,ETXRP,9,2005-03-09,3,248.36
11800,BAQLL,5,2005-03-05,1,200.8
11801,JCWVH,3,2005-03-25,2,207.24
11802,HAQTM,8,2005-03-27,3,5.71
11803,COJQZ,1,2005-03-21,2,74.74
11804,DFEOL,4,2005-03-05,3,219.68
11805,GHUHP,4,2005-03-25,3,155.22
11806,CSFEG,2,2005-03-08,3,14.03
11807,IJIGR,9,2005-03-23,3,216.42
11808,ALFKI,5,2005-04-11,1,69.17
11809,THSQN,4,2005-04-05,3,5.33
11810,XLAVG,8,2005-04-09,3,42.42
11811,HBKZL,5,2005-04-16,2,159.22
11812,QGHTL,2,2005-04-05,3,16.53
11813,OAHDC,9,2005-04-12,2,32.35
11814,COJQZ,5,2005-04-05,2,89.78
11815,OUKVF,4,2005-04-21,1,148.83
11816,CBNDM,8,2005-04-21,3,206.26
11817,GEEGS,6,2005-04-02,1,11.49
11818,XXSWY,4,2005-04-13,1,193.37
11819,XOJOS,9,2005-04-07,1,13.37
11820,XXSWY,7,2005-04-03,1,131.69
11821,PWGYK,4,2005-04-16,3,17.82
11822,ALFKI,9,2005-05-27,1,24.74
11823,AKZQT,2,2005-05-27,2,95.84
11824,MDMOQ,2,2005-05-07,1,128.84
11825,GVOIG,1,2005-05-15,3,231.97
11826,VYHBU,2,2005-05-27,1,244.85
11827,DDOTR,6,2005-05-13,2,53.15
11828,MEMFP,6,2005-05-15,2,5.59
11829,OMRHM,2,2005-05-16,3,159.02
11830,SDLSY,2,2005-05-11,2,180.18
11831,JVTVC,4,2005-05-10,1,28.55
11832,UCGRS,2,2005-05-10,3,239.58
11833,OUXAV,6,2005-06-17,2,248.97
11834,KSFNV,2,2005-06-06,3,80.12
11835,CVUQF,2,2005-06-09,3,144.13
11836,UQVLY,4,2005-06-26,2,238.84
11837,COJQZ,4,2005-06-15,3,157.74
11838,FNDZJ,7,2005-06-27,3,240.18
11839,LPCSB,2,2005-06-16,1,176.87
11840,MEMFP,6,2005-06-22,3,169.18
11841,CBNDM,5,2005-06-28,2,167.91
11842,WSEBX,3,2005-06-06,2,139.02
11843,ALFKI,1,2005-07-01,2,75.93
11844,GQSFS,9,2005-07-12,3,194.29
11845,DFEOL,5,2005-07-15,1,45.79
11846,FNDZJ,4,2005-07-01,1,21.22
11847,CLYBE,4,2005-07-15,2,143.22
11848,WZZOG,7,2005-07-13,3,150.97
11849,OBZUY,9,2005-07-14,1,197.09
11850,DFEOL,1,2005-07-23,1,235.39
11851,NOELM,1,2005-07-17,3,125.59
11852,ALFKI,4,2005-08-15,2,102.43
11853,DTZKB,5,2005-08-09,3,150.12
11854,DDOTR,6,2005-08-26,1,84.39
11855,LBUUY,9,2005-08-27,1,50.16
11856,MXKGV,5,2005-08-06,3,205.71
11857,TRYSX,8,2005-08-12,1,41.55
11858,HAQTM,3,2005-08-27,1,92.89
11859,PWGYK,9,2005-08-18,2,49.02
11860,MXKGV,7,2005-08-18,2,159.57
11861,JTDYX,7,2005-08-24,2,40.24
11862,JXNIV,5,2005-08-05,2,124.88
11863,FNDZJ,3,2005-08-19,1,137.13
11864,BNYBJ,6,2005-08-01,3,154.34
11865,TINQA,6,2005-09-12,3,222.45
11866,TCJVQ,9,2005-09-07,2,220.73
11867,NOELM,1,2005-09-22,3,33.54
11868,YCHNL,3,2005-09-22,2,182.29
11869,FGLEI,9,2005-09-22,1,69.73
11870,MEMFP,7,2005-09-02,2,179.17
11871,QEFYE,3,2005-09-26,2,212.57
11872,MYVXC,9,2005-09-13,2,79.55
11873,NGCTP,5,2005-09-07,1,124.14
11874,GHSFC,5,2005-09-10,2,53.57
11875,CFXGH,7,2005-09-06,1,223.76
11876,AHYQD,5,2005-09-20,1,177.02
11877,SKSEF,3,2005-09-06,2,10.29
11878,ALFKI,1,2005-10-20,2,7.47
11879,RLXGK,1,2005-10-28,2,230.75
11880,KVIFE,3,2005-10-13,2,153.23
11881,IWQPR,8,2005-10-24,3,133.22
11882,OBZUY,4,2005-10-26,1,185.69
11883,ZLZHX,6,2005-10-02,3,124.64
11884,AOGJM,2,2005-10-23,2,116.25
11885,ALPBF,5,2005-10-11,3,124.31
11886,ALFKI,7,2005-11-20,2,31.03
11887,PYDDY,2,2005-11-04,2,187.36
11888,RPWJE,7,2005-11-27,3,162.63
11889,ZTSVE,1,2005-11-11,1,118.21
11890,GVNBB,9,2005-11-01,3,46.84
11891,SKSEF,6,2005-11-15,2,180.58
11892,VLLAI,7,2005-11-08,3,34.36
11893,TYMYS,5,2005-11-06,3,96.0
11894,PCOZG,3,2005-11-24,2,14.29
11895,BKURQ,7,2005-11-08,2,49.91
11896,TWGGZ,8,2005-12-04,3,61.21
11897,FWOFX,4,2005-12-19,3,84.45
11898,BOGAS,5,2005-12-13,2,142.59
11899,ZTSVE,9,2005-12-19,3,73.91
11900,JEYCD,9,2005-12-13,2,197.88
11901,COJQZ,7,2005-12-12,2,80.51
11902,CSFEG,6,2005-12-05,3,73.04
11903,IJIGR,6,2005-12-13,2,232.31
11904,CFXGH,5,2005-12-07,1,80.73
11905,OUKVF,7,2005-12-02,2,61.64
11906,SPPRI,8,2005-12-23,2,104.5
11907,YLWKF,4,2005-12-22,1,219.59
11908,IWQPR,3,2005-12-02,2,202.41
11909,ALFKI,1,2006-01-01,1,219.69
11910,FDCEW,1,2006-01-10,3,127.38
11911,TLYEZ,7,2006-01-22,3,128.77
11912,XVNBZ,8,2006-01-01,1,245.16
11913,HOAFN,4,2006-01-23,2,235.55
11914,TINQA,4,2006-01-01,3,220.95
11915,YDKXG,1,2006-01-08,2,7.54
11916,MOYAF,1,2006-01-13,1,48.67
11917,VEYUQ,9,2006-01-10,2,215.17
11918,BHJHW,6,2006-01-12,2,192.91
11919,VBTNL,7,2006-01-25,3,137.98
11920,JEYCD,1,2006-01-24,2,45.41
11921,DIJBL,3,2006-01-15,2,172.04
11922,ALFKI,4,2006-02-08,1,122.28
11923,PYDDY,6,2006-02-22,3,159.62
11924,XVNBZ,8,2006-02-06,1,150.03
11925,EDMNO,6,2006-02-25,1,219.79
11926,EIMER,1,2006-02-11,1,34.09
11927,KVMJK,8,2006-02-04,2,15.97
11928,JEYCD,3,2006-02-28,3,181.01
11929,TCJVQ,9,2006-02-28,3,119.02
11930,PFEIS,7,2006-02-10,3,19.34
11931,KZCRH,2,2006-02-21,3,167.26
11932,YLWKF,2,2006-02-15,2,166.63
11933,JJYFM,5,2006-02-19,1,129.23
11934,HAWET,9,2006-02-14,1,177.18
11935,WSEBX,6,2006-02-27,3,78.78
11936,AROUT,3,2006-02-07,1,38.14
11937,VYHBU,2,2006-03-27,1,151.46
11938,PSZOY,4,2006-03-21,1,19.26
11939,PFEIS,2,2006-03-13,3,216.38
11940,AHYQD,1,2006-03-24,3,126.13
11941,NWRRN,3,2006-03-14,2,174.82
11942,MXDEI,8,2006-03-10,1,63.96
11943,TWGGZ,6,2006-03-20,3,220.2
11944,SKSEF,2,2006-03-22,2,145.03
11945,DTZKB,3,2006-03-22,1,86.23
11946,LSKJL,4,2006-03-23,2,210.16
11947,LPREO,7,2006-03-16,2,162.28
11948,SKSEF,2,2006-03-07,2,14.54
11949,ONAMJ,9,2006-03-01,3,233.3
11950,DWIDV,7,2006-03-13,3,54.31
11951,QEFYE,6,2006-03-09,3,177.33
11952,KIWFL,8,2006-03-19,1,63.36
11953,ALFKI,5,2006-04-03,3,224.22
11954,MHXGD,7,2006-04-01,3,185.1
11955,AHYQD,3,2006-04-03,3,168.39
11956,LSKJL,9,2006-04-21,2,187.82
11957,DJSTV,4,2006-04-24,3,75.31
11958,AOGJM,5,2006-04-06,1,214.3
11959,TKZGB,1,2006-04-26,3,42.14
11960,GNWWW,6,2006-04-27,3,50.17
11961,UAXMI,4,2006-04-16,3,102.89
11962,ALZAL,1,2006-04-08,1,147.09
11963,FWHII,7,2006-04-16,3,163.54
11964,ALFKI,2,2006-05-19,3,50.67
11965,TINQA,2,2006-05-11,1,237.52
11966,KZCRH,3,2006-05-11,2,68.71
11967,TCJVQ,3,2006-05-26,3,101.78
11968,KIWFL,8,2006-05-16,1,237.69
11969,FWHII,6,2006-05-07,3,18.45
11970,IWQPR,2,2006-05-02,1,206.3
11971,LPCSB,1,2006-05-15,2,55.27
11972,SVGTT,4,2006-05-05,1,25.47
11973,LPVQG,5,2006-05-04,1,131.67
11974,INWFA,4,2006-05-21,3,57.71
11975,TKZGB,4,2006-06-10,1,101.26
11976,FWOFX,2,2006-06-08,3,165.84
11977,DJSTV,9,2006-06-14,3,174.18
11978,XLAVG,6,2006-06-14,3,53.55
11979,LPVQG,7,2006-06-27,3,130.13
11980,BNFBU,7,2006-06-11,1,220.8
11981,ZPMLW,6,2006-06-20,3,48.98
11982,HAWET,9,2006-06-06,2,63.41
11983,DFGYY,6,2006-06-23,3,52.67
11984,ALFKI,2,2006-07-05,2,48.03
11985,LPREO,1,2006-07-14,2,194.41
11986,VTJBP,4,2006-07-03,1,84.6
11987,LHTHA,3,2006-07-06,1,204.59
11988,GIJPO,9,2006-07-26,3,28.9
